Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_42_253,VPWR,li1,122.1300,127.8400,1.799971
FILLER_42_250,VPWR,li1,120.9800,127.8400,1.799971
FILLER_42_186,VPWR,li1,91.7700,127.8400,1.799974
FILLER_42_178,VPWR,li1,87.6300,127.8400,1.799975
FILLER_42_169,VPWR,li1,83.4900,127.8400,1.799976
FILLER_42_166,VPWR,li1,82.3400,127.8400,1.799976
FILLER_42_156,VPWR,li1,77.5100,127.8400,1.799978
FILLER_42_78,VPWR,li1,41.6300,127.8400,1.799989
FILLER_42_29,VPWR,li1,19.7800,127.8400,1.799996
FILLER_42_26,VPWR,li1,17.9400,127.8400,1.799996
FILLER_42_14,VPWR,li1,14.7200,127.8400,1.799996
FILLER_42_7,VPWR,li1,8.9700,127.8400,1.799996
FILLER_42_3,VPWR,li1,7.8200,127.8400,1.799996
FILLER_41_150,VPWR,li1,74.9800,122.4000,1.799284
FILLER_41_117,VPWR,li1,59.5700,122.4000,1.799398
FILLER_41_57,VPWR,li1,31.9700,122.4000,1.799688
FILLER_40_253,VPWR,li1,122.1300,122.4000,1.799142
FILLER_40_177,VPWR,li1,87.4000,122.4000,1.799219
FILLER_40_166,VPWR,li1,82.5700,122.4000,1.799241
FILLER_40_139,VPWR,li1,69.6900,122.4000,1.799325
FILLER_40_82,VPWR,li1,43.7000,122.4000,1.799548
FILLER_40_44,VPWR,li1,25.9900,122.4000,1.799760
FILLER_40_36,VPWR,li1,23.9200,122.4000,1.799793
FILLER_40_19,VPWR,li1,14.4900,122.4000,1.799821
FILLER_39_252,VPWR,li1,121.9000,116.9600,1.799677
FILLER_39_235,VPWR,li1,113.8500,116.9600,1.799680
FILLER_39_185,VPWR,li1,90.8500,116.9600,1.799712
FILLER_39_124,VPWR,li1,63.2500,116.9600,1.799788
FILLER_39_111,VPWR,li1,56.8100,116.9600,1.799803
FILLER_39_74,VPWR,li1,40.2500,116.9600,1.799871
FILLER_39_65,VPWR,li1,35.8800,116.9600,1.799893
FILLER_39_23,VPWR,li1,16.7900,116.9600,1.799955
FILLER_39_3,VPWR,li1,7.8200,116.9600,1.799955
FILLER_38_253,VPWR,li1,122.1300,116.9600,1.799677
FILLER_38_194,VPWR,li1,95.2200,116.9600,1.799706
FILLER_38_189,VPWR,li1,92.6900,116.9600,1.799709
FILLER_38_183,VPWR,li1,90.1600,116.9600,1.799715
FILLER_38_172,VPWR,li1,85.1000,116.9600,1.799723
FILLER_38_153,VPWR,li1,76.5900,116.9600,1.799751
FILLER_38_144,VPWR,li1,73.1400,116.9600,1.799756
FILLER_38_139,VPWR,li1,69.6900,116.9600,1.799769
FILLER_38_135,VPWR,li1,68.5400,116.9600,1.799769
FILLER_38_89,VPWR,li1,46.6900,116.9600,1.799847
FILLER_38_85,VPWR,li1,45.5400,116.9600,1.799847
FILLER_38_83,VPWR,li1,43.9300,116.9600,1.799855
FILLER_38_71,VPWR,li1,39.1000,116.9600,1.799881
FILLER_38_59,VPWR,li1,35.4200,116.9600,1.799893
FILLER_38_41,VPWR,li1,24.8400,116.9600,1.799945
FILLER_38_29,VPWR,li1,19.5500,116.9600,1.799955
FILLER_37_249,VPWR,li1,120.2900,111.5200,1.799382
FILLER_37_207,VPWR,li1,100.9700,111.5200,1.799385
FILLER_37_182,VPWR,li1,89.4700,111.5200,1.799411
FILLER_37_169,VPWR,li1,83.4900,111.5200,1.799427
FILLER_37_167,VPWR,li1,82.5700,111.5200,1.799436
FILLER_37_158,VPWR,li1,79.1200,111.5200,1.799447
FILLER_37_146,VPWR,li1,75.4400,111.5200,1.799461
FILLER_37_129,VPWR,li1,65.0900,111.5200,1.799518
FILLER_37_100,VPWR,li1,54.2800,111.5200,1.799582
FILLER_37_94,VPWR,li1,49.2200,111.5200,1.799628
FILLER_37_90,VPWR,li1,47.1500,111.5200,1.799649
FILLER_37_65,VPWR,li1,35.6500,111.5200,1.799732
FILLER_37_57,VPWR,li1,33.5800,111.5200,1.799756
FILLER_37_54,VPWR,li1,30.8200,111.5200,1.799781
FILLER_37_26,VPWR,li1,20.2400,111.5200,1.799893
FILLER_36_253,VPWR,li1,122.1300,111.5200,1.799381
FILLER_36_250,VPWR,li1,120.9800,111.5200,1.799382
FILLER_36_210,VPWR,li1,102.5800,111.5200,1.799385
FILLER_36_205,VPWR,li1,100.0500,111.5200,1.799386
FILLER_36_194,VPWR,li1,95.2200,111.5200,1.799391
FILLER_36_178,VPWR,li1,87.8600,111.5200,1.799416
FILLER_36_161,VPWR,li1,79.8100,111.5200,1.799447
FILLER_36_153,VPWR,li1,76.8200,111.5200,1.799461
FILLER_36_141,VPWR,li1,73.1400,111.5200,1.799471
FILLER_36_137,VPWR,li1,69.2300,111.5200,1.799490
FILLER_36_129,VPWR,li1,66.7000,111.5200,1.799502
FILLER_36_111,VPWR,li1,56.8100,111.5200,1.799564
FILLER_36_105,VPWR,li1,55.2000,111.5200,1.799582
FILLER_36_85,VPWR,li1,45.5400,111.5200,1.799649
FILLER_36_80,VPWR,li1,43.2400,111.5200,1.799667
FILLER_36_63,VPWR,li1,34.7300,111.5200,1.799756
FILLER_36_53,VPWR,li1,30.8200,111.5200,1.799781
FILLER_36_41,VPWR,li1,27.1400,111.5200,1.799820
FILLER_36_29,VPWR,li1,21.6200,111.5200,1.799893
FILLER_36_27,VPWR,li1,18.1700,111.5200,1.799893
FILLER_36_21,VPWR,li1,16.5600,111.5200,1.799893
FILLER_36_15,VPWR,li1,12.6500,111.5200,1.799893
FILLER_36_7,VPWR,li1,10.5800,111.5200,1.799893
FILLER_35_230,VPWR,li1,111.5500,106.0800,1.797963
FILLER_35_219,VPWR,li1,106.4900,106.0800,1.797964
FILLER_35_165,VPWR,li1,82.1100,106.0800,1.798094
FILLER_35_131,VPWR,li1,66.0100,106.0800,1.798387
FILLER_35_125,VPWR,li1,63.2500,106.0800,1.798442
FILLER_35_46,VPWR,li1,28.0600,106.0800,1.799455
FILLER_35_41,VPWR,li1,24.6100,106.0800,1.799522
FILLER_35_35,VPWR,li1,23.0000,106.0800,1.799622
FILLER_35_26,VPWR,li1,18.1700,106.0800,1.799617
FILLER_35_18,VPWR,li1,15.6400,106.0800,1.799614
FILLER_35_11,VPWR,li1,11.0400,106.0800,1.799606
FILLER_34_253,VPWR,li1,122.1300,106.0800,1.797962
FILLER_34_197,VPWR,li1,96.6000,106.0800,1.797967
FILLER_34_195,VPWR,li1,95.4500,106.0800,1.797984
FILLER_34_181,VPWR,li1,89.0100,106.0800,1.798042
FILLER_34_145,VPWR,li1,72.6800,106.0800,1.798258
FILLER_34_139,VPWR,li1,69.6900,106.0800,1.798313
FILLER_34_127,VPWR,li1,64.8600,106.0800,1.798442
FILLER_34_110,VPWR,li1,56.8100,106.0800,1.798570
FILLER_34_89,VPWR,li1,46.6900,106.0800,1.798811
FILLER_34_85,VPWR,li1,45.5400,106.0800,1.798874
FILLER_34_45,VPWR,li1,26.4500,106.0800,1.799455
FILLER_34_29,VPWR,li1,19.0900,106.0800,1.799617
FILLER_34_27,VPWR,li1,18.1700,106.0800,1.799617
FILLER_33_169,VPWR,li1,83.4900,100.6400,1.799806
FILLER_33_138,VPWR,li1,69.9200,100.6400,1.799836
FILLER_33_113,VPWR,li1,58.4200,100.6400,1.799860
FILLER_33_96,VPWR,li1,50.1400,100.6400,1.799881
FILLER_33_80,VPWR,li1,42.5500,100.6400,1.799901
FILLER_33_50,VPWR,li1,28.7500,100.6400,1.799935
FILLER_33_31,VPWR,li1,20.2400,100.6400,1.799958
FILLER_33_19,VPWR,li1,14.4900,100.6400,1.799951
FILLER_32_253,VPWR,li1,122.1300,100.6400,1.799768
FILLER_32_187,VPWR,li1,92.9200,100.6400,1.799788
FILLER_32_178,VPWR,li1,88.0900,100.6400,1.799797
FILLER_32_83,VPWR,li1,43.9300,100.6400,1.799895
FILLER_32_75,VPWR,li1,41.8600,100.6400,1.799901
FILLER_32_56,VPWR,li1,31.7400,100.6400,1.799927
FILLER_32_44,VPWR,li1,28.5200,100.6400,1.799940
FILLER_32_29,VPWR,li1,19.5500,100.6400,1.799955
FILLER_32_27,VPWR,li1,18.1700,100.6400,1.799955
FILLER_32_7,VPWR,li1,9.6600,100.6400,1.799945
FILLER_31_252,VPWR,li1,121.9000,95.2000,1.799678
FILLER_31_232,VPWR,li1,112.4700,95.2000,1.799684
FILLER_31_211,VPWR,li1,103.5000,95.2000,1.799697
FILLER_31_205,VPWR,li1,100.5100,95.2000,1.799706
FILLER_31_193,VPWR,li1,97.0600,95.2000,1.799719
FILLER_31_181,VPWR,li1,91.5400,95.2000,1.799731
FILLER_31_169,VPWR,li1,86.0200,95.2000,1.799747
FILLER_31_166,VPWR,li1,82.3400,95.2000,1.799758
FILLER_31_158,VPWR,li1,80.0400,95.2000,1.799764
FILLER_31_148,VPWR,li1,74.5200,95.2000,1.799780
FILLER_31_139,VPWR,li1,69.9200,95.2000,1.799798
FILLER_31_130,VPWR,li1,65.7800,95.2000,1.799806
FILLER_31_118,VPWR,li1,62.5600,95.2000,1.799818
FILLER_31_111,VPWR,li1,56.8100,95.2000,1.799835
FILLER_31_86,VPWR,li1,45.7700,95.2000,1.799871
FILLER_31_78,VPWR,li1,43.2400,95.2000,1.799880
FILLER_31_66,VPWR,li1,38.6400,95.2000,1.799901
FILLER_31_57,VPWR,li1,33.1200,95.2000,1.799916
FILLER_31_52,VPWR,li1,30.3600,95.2000,1.799926
FILLER_31_40,VPWR,li1,26.6800,95.2000,1.799939
FILLER_31_15,VPWR,li1,14.2600,95.2000,1.799963
FILLER_31_3,VPWR,li1,9.6600,95.2000,1.799963
FILLER_30_253,VPWR,li1,122.1300,95.2000,1.799678
FILLER_30_231,VPWR,li1,112.0100,95.2000,1.799684
FILLER_30_205,VPWR,li1,100.2800,95.2000,1.799706
FILLER_30_197,VPWR,li1,97.9800,95.2000,1.799713
FILLER_30_195,VPWR,li1,95.4500,95.2000,1.799725
FILLER_30_189,VPWR,li1,93.8400,95.2000,1.799725
FILLER_30_177,VPWR,li1,89.7000,95.2000,1.799737
FILLER_30_165,VPWR,li1,84.1800,95.2000,1.799752
FILLER_30_153,VPWR,li1,78.6600,95.2000,1.799771
FILLER_30_141,VPWR,li1,73.1400,95.2000,1.799787
FILLER_30_138,VPWR,li1,69.4600,95.2000,1.799798
FILLER_30_134,VPWR,li1,67.3900,95.2000,1.799806
FILLER_30_130,VPWR,li1,66.2400,95.2000,1.799806
FILLER_30_122,VPWR,li1,62.1000,95.2000,1.799818
FILLER_30_110,VPWR,li1,58.8800,95.2000,1.799829
FILLER_30_104,VPWR,li1,54.0500,95.2000,1.799844
FILLER_30_96,VPWR,li1,51.5200,95.2000,1.799852
FILLER_30_81,VPWR,li1,43.4700,95.2000,1.799880
FILLER_30_73,VPWR,li1,40.9400,95.2000,1.799888
FILLER_30_63,VPWR,li1,34.9600,95.2000,1.799909
FILLER_30_53,VPWR,li1,30.5900,95.2000,1.799926
FILLER_30_41,VPWR,li1,27.1400,95.2000,1.799939
FILLER_30_29,VPWR,li1,21.6200,95.2000,1.799963
FILLER_30_27,VPWR,li1,18.1700,95.2000,1.799963
FILLER_30_15,VPWR,li1,15.1800,95.2000,1.799963
FILLER_30_3,VPWR,li1,9.6600,95.2000,1.799963
FILLER_29_252,VPWR,li1,121.9000,89.7600,1.798306
FILLER_29_232,VPWR,li1,112.9300,89.7600,1.798313
FILLER_29_218,VPWR,li1,107.1800,89.7600,1.798323
FILLER_29_185,VPWR,li1,92.0000,89.7600,1.798462
FILLER_29_143,VPWR,li1,71.5300,89.7600,1.798727
FILLER_29_113,VPWR,li1,57.9600,89.7600,1.798957
FILLER_29_108,VPWR,li1,56.1200,89.7600,1.799004
FILLER_29_96,VPWR,li1,52.4400,89.7600,1.799046
FILLER_29_57,VPWR,li1,31.9700,89.7600,1.799509
FILLER_29_46,VPWR,li1,28.0600,89.7600,1.799565
FILLER_29_26,VPWR,li1,17.9400,89.7600,1.799719
FILLER_29_18,VPWR,li1,15.6400,89.7600,1.799716
FILLER_29_7,VPWR,li1,8.9700,89.7600,1.799707
FILLER_28_253,VPWR,li1,122.1300,89.7600,1.798306
FILLER_28_231,VPWR,li1,112.0100,89.7600,1.798316
FILLER_28_205,VPWR,li1,100.2800,89.7600,1.798378
FILLER_28_194,VPWR,li1,95.2200,89.7600,1.798428
FILLER_28_160,VPWR,li1,79.8100,89.7600,1.798611
FILLER_28_138,VPWR,li1,69.4600,89.7600,1.798758
FILLER_28_106,VPWR,li1,54.7400,89.7600,1.799004
FILLER_28_85,VPWR,li1,44.8500,89.7600,1.799226
FILLER_28_82,VPWR,li1,43.7000,89.7600,1.799226
FILLER_28_74,VPWR,li1,41.4000,89.7600,1.799265
FILLER_28_45,VPWR,li1,26.6800,89.7600,1.799626
FILLER_28_19,VPWR,li1,15.1800,89.7600,1.799716
FILLER_27_253,VPWR,li1,122.1300,84.3200,1.797707
FILLER_27_200,VPWR,li1,98.4400,84.3200,1.797759
FILLER_27_177,VPWR,li1,87.1700,84.3200,1.797886
FILLER_27_173,VPWR,li1,86.0200,84.3200,1.797886
FILLER_27_90,VPWR,li1,47.3800,84.3200,1.798705
FILLER_27_75,VPWR,li1,40.4800,84.3200,1.798886
FILLER_27_53,VPWR,li1,30.5900,84.3200,1.799206
FILLER_27_45,VPWR,li1,26.4500,84.3200,1.799374
FILLER_27_24,VPWR,li1,18.4000,84.3200,1.799564
FILLER_26_253,VPWR,li1,122.1300,84.3200,1.797707
FILLER_26_224,VPWR,li1,108.7900,84.3200,1.797713
FILLER_26_197,VPWR,li1,96.8300,84.3200,1.797782
FILLER_26_164,VPWR,li1,81.4200,84.3200,1.797940
FILLER_26_85,VPWR,li1,45.0800,84.3200,1.798792
FILLER_26_70,VPWR,li1,37.9500,84.3200,1.798966
FILLER_26_41,VPWR,li1,24.6100,84.3200,1.799449
FILLER_26_29,VPWR,li1,21.6200,84.3200,1.799572
FILLER_26_27,VPWR,li1,18.1700,84.3200,1.799564
FILLER_26_23,VPWR,li1,17.0200,84.3200,1.799564
FILLER_26_11,VPWR,li1,11.5000,84.3200,1.799556
FILLER_25_251,VPWR,li1,121.6700,78.8800,1.797590
FILLER_25_230,VPWR,li1,111.5500,78.8800,1.797604
FILLER_25_189,VPWR,li1,93.3800,78.8800,1.797731
FILLER_25_169,VPWR,li1,83.4900,78.8800,1.797870
FILLER_25_120,VPWR,li1,61.1800,78.8800,1.798234
FILLER_25_103,VPWR,li1,53.5900,78.8800,1.798412
FILLER_25_81,VPWR,li1,43.2400,78.8800,1.798671
FILLER_25_54,VPWR,li1,30.8200,78.8800,1.799095
FILLER_25_50,VPWR,li1,28.7500,78.8800,1.799185
FILLER_25_46,VPWR,li1,27.6000,78.8800,1.799306
FILLER_25_39,VPWR,li1,24.3800,78.8800,1.799448
FILLER_25_20,VPWR,li1,14.9500,78.8800,1.799527
FILLER_25_14,VPWR,li1,13.3400,78.8800,1.799527
FILLER_24_253,VPWR,li1,122.1300,78.8800,1.797590
FILLER_24_197,VPWR,li1,96.8300,78.8800,1.797699
FILLER_24_192,VPWR,li1,94.7600,78.8800,1.797731
FILLER_24_150,VPWR,li1,74.9800,78.8800,1.797986
FILLER_24_122,VPWR,li1,61.8700,78.8800,1.798234
FILLER_24_97,VPWR,li1,50.8300,78.8800,1.798453
FILLER_24_83,VPWR,li1,43.9300,78.8800,1.798671
FILLER_24_72,VPWR,li1,38.8700,78.8800,1.798815
FILLER_24_66,VPWR,li1,36.1100,78.8800,1.798907
FILLER_24_44,VPWR,li1,26.2200,78.8800,1.799306
FILLER_24_19,VPWR,li1,14.7200,78.8800,1.799527
FILLER_23_253,VPWR,li1,122.1300,73.4400,1.798906
FILLER_23_194,VPWR,li1,95.2200,73.4400,1.798958
FILLER_23_140,VPWR,li1,70.1500,73.4400,1.799106
FILLER_23_111,VPWR,li1,56.8100,73.4400,1.799262
FILLER_23_99,VPWR,li1,53.8200,73.4400,1.799309
FILLER_23_74,VPWR,li1,42.3200,73.4400,1.799453
FILLER_23_54,VPWR,li1,30.8200,73.4400,1.799646
FILLER_23_41,VPWR,li1,24.6100,73.4400,1.799747
FILLER_23_33,VPWR,li1,22.5400,73.4400,1.799801
FILLER_23_19,VPWR,li1,14.4900,73.4400,1.799790
FILLER_22_253,VPWR,li1,122.1300,73.4400,1.798906
FILLER_22_247,VPWR,li1,119.3700,73.4400,1.798906
FILLER_22_241,VPWR,li1,117.7600,73.4400,1.798906
FILLER_22_228,VPWR,li1,110.8600,73.4400,1.798917
FILLER_22_206,VPWR,li1,100.5100,73.4400,1.798941
FILLER_22_197,VPWR,li1,96.6000,73.4400,1.798952
FILLER_22_195,VPWR,li1,95.4500,73.4400,1.798958
FILLER_22_158,VPWR,li1,78.4300,73.4400,1.799042
FILLER_22_154,VPWR,li1,77.2800,73.4400,1.799042
FILLER_22_139,VPWR,li1,69.6900,73.4400,1.799106
FILLER_22_108,VPWR,li1,55.8900,73.4400,1.799262
FILLER_22_96,VPWR,li1,52.4400,73.4400,1.799309
FILLER_22_89,VPWR,li1,46.6900,73.4400,1.799388
FILLER_22_81,VPWR,li1,43.4700,73.4400,1.799453
FILLER_22_75,VPWR,li1,40.4800,73.4400,1.799481
FILLER_22_67,VPWR,li1,38.1800,73.4400,1.799517
FILLER_22_29,VPWR,li1,21.6200,73.4400,1.799801
FILLER_22_25,VPWR,li1,17.7100,73.4400,1.799795
FILLER_22_17,VPWR,li1,15.1800,73.4400,1.799790
FILLER_22_13,VPWR,li1,11.7300,73.4400,1.799786
FILLER_22_7,VPWR,li1,8.9700,73.4400,1.799782
FILLER_21_248,VPWR,li1,120.0600,68.0000,1.799092
FILLER_21_203,VPWR,li1,99.8200,68.0000,1.799144
FILLER_21_191,VPWR,li1,96.1400,68.0000,1.799155
FILLER_21_161,VPWR,li1,80.5000,68.0000,1.799210
FILLER_21_116,VPWR,li1,59.3400,68.0000,1.799347
FILLER_21_110,VPWR,li1,56.5800,68.0000,1.799374
FILLER_21_98,VPWR,li1,51.2900,68.0000,1.799433
FILLER_21_86,VPWR,li1,46.9200,68.0000,1.799484
FILLER_21_75,VPWR,li1,40.2500,68.0000,1.799570
FILLER_21_63,VPWR,li1,37.2600,68.0000,1.799620
FILLER_21_54,VPWR,li1,30.8200,68.0000,1.799690
FILLER_21_46,VPWR,li1,27.1400,68.0000,1.799740
FILLER_21_38,VPWR,li1,24.8400,68.0000,1.799771
FILLER_21_28,VPWR,li1,19.3200,68.0000,1.799827
FILLER_21_15,VPWR,li1,13.3400,68.0000,1.799817
FILLER_21_7,VPWR,li1,9.2000,68.0000,1.799814
FILLER_20_253,VPWR,li1,122.1300,68.0000,1.799092
FILLER_20_209,VPWR,li1,102.1200,68.0000,1.799134
FILLER_20_197,VPWR,li1,98.9000,68.0000,1.799144
FILLER_20_194,VPWR,li1,95.2200,68.0000,1.799155
FILLER_20_174,VPWR,li1,86.9400,68.0000,1.799189
FILLER_20_167,VPWR,li1,82.8000,68.0000,1.799200
FILLER_20_83,VPWR,li1,43.9300,68.0000,1.799521
FILLER_20_65,VPWR,li1,36.1100,68.0000,1.799620
FILLER_20_57,VPWR,li1,33.5800,68.0000,1.799659
FILLER_20_25,VPWR,li1,17.7100,68.0000,1.799827
FILLER_19_245,VPWR,li1,118.4500,62.5600,1.799324
FILLER_19_237,VPWR,li1,116.3800,62.5600,1.799324
FILLER_19_221,VPWR,li1,107.8700,62.5600,1.799337
FILLER_19_205,VPWR,li1,100.0500,62.5600,1.799355
FILLER_19_201,VPWR,li1,98.9000,62.5600,1.799355
FILLER_19_164,VPWR,li1,81.8800,62.5600,1.799398
FILLER_19_118,VPWR,li1,60.0300,62.5600,1.799518
FILLER_19_89,VPWR,li1,47.8400,62.5600,1.799606
FILLER_19_83,VPWR,li1,44.1600,62.5600,1.799643
FILLER_19_75,VPWR,li1,41.8600,62.5600,1.799663
FILLER_19_65,VPWR,li1,36.8000,62.5600,1.799712
FILLER_19_34,VPWR,li1,21.6200,62.5600,1.799873
FILLER_18_253,VPWR,li1,122.1300,62.5600,1.799323
FILLER_18_235,VPWR,li1,113.8500,62.5600,1.799330
FILLER_18_228,VPWR,li1,110.8600,62.5600,1.799333
FILLER_18_167,VPWR,li1,83.0300,62.5600,1.799398
FILLER_18_152,VPWR,li1,75.6700,62.5600,1.799427
FILLER_18_138,VPWR,li1,69.4600,62.5600,1.799453
FILLER_18_121,VPWR,li1,61.4100,62.5600,1.799505
FILLER_18_85,VPWR,li1,44.8500,62.5600,1.799643
FILLER_18_83,VPWR,li1,43.9300,62.5600,1.799643
FILLER_18_75,VPWR,li1,41.8600,62.5600,1.799663
FILLER_18_63,VPWR,li1,37.2600,62.5600,1.799712
FILLER_18_51,VPWR,li1,31.7400,62.5600,1.799765
FILLER_17_253,VPWR,li1,122.1300,57.1200,1.799172
FILLER_17_229,VPWR,li1,111.0900,57.1200,1.799191
FILLER_17_225,VPWR,li1,109.9400,57.1200,1.799191
FILLER_17_221,VPWR,li1,107.8700,57.1200,1.799197
FILLER_17_211,VPWR,li1,103.2700,57.1200,1.799211
FILLER_17_203,VPWR,li1,100.7400,57.1200,1.799218
FILLER_17_185,VPWR,li1,90.8500,57.1200,1.799249
FILLER_17_129,VPWR,li1,65.0900,57.1200,1.799383
FILLER_17_120,VPWR,li1,61.1800,57.1200,1.799415
FILLER_17_99,VPWR,li1,51.2900,57.1200,1.799510
FILLER_17_91,VPWR,li1,49.2200,57.1200,1.799536
FILLER_17_57,VPWR,li1,34.5000,57.1200,1.799707
FILLER_17_55,VPWR,li1,31.0500,57.1200,1.799735
FILLER_17_42,VPWR,li1,25.0700,57.1200,1.799808
FILLER_17_34,VPWR,li1,23.0000,57.1200,1.799834
FILLER_17_3,VPWR,li1,7.1300,57.1200,1.799851
FILLER_16_253,VPWR,li1,122.1300,57.1200,1.799172
FILLER_16_229,VPWR,li1,111.3200,57.1200,1.799191
FILLER_16_221,VPWR,li1,109.0200,57.1200,1.799197
FILLER_16_209,VPWR,li1,103.0400,57.1200,1.799211
FILLER_16_197,VPWR,li1,98.9000,57.1200,1.799223
FILLER_16_193,VPWR,li1,94.9900,57.1200,1.799241
FILLER_16_186,VPWR,li1,91.7700,57.1200,1.799249
FILLER_16_169,VPWR,li1,83.4900,57.1200,1.799282
FILLER_16_139,VPWR,li1,69.6900,57.1200,1.799351
FILLER_16_113,VPWR,li1,57.9600,57.1200,1.799444
FILLER_16_93,VPWR,li1,48.5300,57.1200,1.799536
FILLER_16_85,VPWR,li1,46.4600,57.1200,1.799570
